16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rose pastel:0, 36:1","Rose pastel:0, 36:1",,capri-rose-pastel-36,CAPRI-FE-ROPA36,Couleur:color:0,Pointure:select:1,Rose pastel:0,0,36:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/rose-pastel/sandales-femme-capri-rose-pastel-cote.jpg,1,,,,,16,Capri,,capri-rose-pastel-36,Couleur,Pointure,Rose pastel,4,36,1,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,rose,pastel,36,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rose pastel:0, 37:1","Rose pastel:0, 37:1",,capri-rose-pastel-37,CAPRI-FE-ROPA37,Couleur:color:0,Pointure:select:1,Rose pastel:0,0,37:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/rose-pastel/sandales-femme-capri-rose-pastel-cote.jpg,1,,,,,16,Capri,,capri-rose-pastel-37,Couleur,Pointure,Rose pastel,4,37,2,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,rose,pastel,37,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rose pastel:0, 38:1","Rose pastel:0, 38:1",,capri-rose-pastel-38,CAPRI-FE-ROPA38,Couleur:color:0,Pointure:select:1,Rose pastel:0,0,38:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/rose-pastel/sandales-femme-capri-rose-pastel-cote.jpg,1,,,,,16,Capri,,capri-rose-pastel-38,Couleur,Pointure,Rose pastel,4,38,3,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,rose,pastel,38,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rose pastel:0, 39:1","Rose pastel:0, 39:1",,capri-rose-pastel-39,CAPRI-FE-ROPA39,Couleur:color:0,Pointure:select:1,Rose pastel:0,0,39:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/rose-pastel/sandales-femme-capri-rose-pastel-cote.jpg,1,,,,,16,Capri,,capri-rose-pastel-39,Couleur,Pointure,Rose pastel,4,39,4,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,rose,pastel,39,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rose pastel:0, 40:1","Rose pastel:0, 40:1",,capri-rose-pastel-40,CAPRI-FE-ROPA40,Couleur:color:0,Pointure:select:1,Rose pastel:0,0,40:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/rose-pastel/sandales-femme-capri-rose-pastel-cote.jpg,1,,,,,16,Capri,,capri-rose-pastel-40,Couleur,Pointure,Rose pastel,4,40,5,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,rose,pastel,40,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Silver:0, 36:1","Silver:0, 36:1",,capri-silver-36,CAPRI-FE-SI36,Couleur:color:0,Pointure:select:1,Silver:0,0,36:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/silver/sandales-femme-capri-silver-cote.jpg,1,,,,,16,Capri,,capri-silver-36,Couleur,Pointure,Silver,5,36,1,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,silver,36,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Silver:0, 37:1","Silver:0, 37:1",,capri-silver-37,CAPRI-FE-SI37,Couleur:color:0,Pointure:select:1,Silver:0,0,37:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/silver/sandales-femme-capri-silver-cote.jpg,1,,,,,16,Capri,,capri-silver-37,Couleur,Pointure,Silver,5,37,2,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,silver,37,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Silver:0, 38:1","Silver:0, 38:1",,capri-silver-38,CAPRI-FE-SI38,Couleur:color:0,Pointure:select:1,Silver:0,0,38:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/silver/sandales-femme-capri-silver-cote.jpg,1,,,,,16,Capri,,capri-silver-38,Couleur,Pointure,Silver,5,38,3,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,silver,38,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Silver:0, 39:1","Silver:0, 39:1",,capri-silver-39,CAPRI-FE-SI39,Couleur:color:0,Pointure:select:1,Silver:0,0,39:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/silver/sandales-femme-capri-silver-cote.jpg,1,,,,,16,Capri,,capri-silver-39,Couleur,Pointure,Silver,5,39,4,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,silver,39,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Silver:0, 40:1","Silver:0, 40:1",,capri-silver-40,CAPRI-FE-SI40,Couleur:color:0,Pointure:select:1,Silver:0,0,40:1,1,,,,,,https://cata.meduse.co/femmes/sandales/capri/silver/sandales-femme-capri-silver-cote.jpg,1,,,,,16,Capri,,capri-silver-40,Couleur,Pointure,Silver,5,40,5,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,silver,40,,,,caprifemme
