307,Japzip,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Noir:0, 41:1","Noir/Noir:0, 41:1",,japzip-noir-noir-41,JAPZIP-FE-NONO41,Couleur:color:0,Pointure:select:1,Noir-Noir:0,0,41:1,1,,,0,,,,1,,,,,307,Japzip,,japzip-noir-noir-41,Couleur,Pointure,Noir/Noir,1,41,6,1,78,,,,,,Bottines femme,Femme,Bottine,japzip femme,japzip,noir,noir,41,,,japzipfemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Noir:0, 36:1","Noir/Noir:0, 36:1",,japflo-noir-noir-36,JAPFLO-FE-NONO36,Couleur:color:0,Pointure:select:1,Noir-Noir:0,0,36:1,1,,,1,,1,https://cata.meduse.co/femmes/bottines/japflo/noir-noir/bottines-femme-japflo-noir-noir-cote.jpg,1,,,,,308,Japflo,,japflo-noir-noir-36,Couleur,Pointure,Noir/Noir,1,36,1,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,noir,36,,,japflofemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Noir:0, 37:1","Noir/Noir:0, 37:1",,japflo-noir-noir-37,JAPFLO-FE-NONO37,Couleur:color:0,Pointure:select:1,Noir-Noir:0,0,37:1,1,,,0,,,,1,,,,,308,Japflo,,japflo-noir-noir-37,Couleur,Pointure,Noir/Noir,1,37,2,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,noir,37,,,japflofemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Noir:0, 38:1","Noir/Noir:0, 38:1",,japflo-noir-noir-38,JAPFLO-FE-NONO38,Couleur:color:0,Pointure:select:1,Noir-Noir:0,0,38:1,1,,,0,,,,1,,,,,308,Japflo,,japflo-noir-noir-38,Couleur,Pointure,Noir/Noir,1,38,3,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,noir,38,,,japflofemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Noir:0, 39:1","Noir/Noir:0, 39:1",,japflo-noir-noir-39,JAPFLO-FE-NONO39,Couleur:color:0,Pointure:select:1,Noir-Noir:0,0,39:1,1,,,0,,,,1,,,,,308,Japflo,,japflo-noir-noir-39,Couleur,Pointure,Noir/Noir,1,39,4,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,noir,39,,,japflofemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Noir:0, 40:1","Noir/Noir:0, 40:1",,japflo-noir-noir-40,JAPFLO-FE-NONO40,Couleur:color:0,Pointure:select:1,Noir-Noir:0,0,40:1,1,,,0,,,,1,,,,,308,Japflo,,japflo-noir-noir-40,Couleur,Pointure,Noir/Noir,1,40,5,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,noir,40,,,japflofemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Noir:0, 41:1","Noir/Noir:0, 41:1",,japflo-noir-noir-41,JAPFLO-FE-NONO41,Couleur:color:0,Pointure:select:1,Noir-Noir:0,0,41:1,1,,,0,,,,1,,,,,308,Japflo,,japflo-noir-noir-41,Couleur,Pointure,Noir/Noir,1,41,6,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,noir,41,,,japflofemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Bordeaux:0, 36:1","Noir/Bordeaux:0, 36:1",,japflo-noir-bordeaux-36,JAPFLO-FE-NOBO36,Couleur:color:0,Pointure:select:1,Noir-Bordeaux:0,0,36:1,1,,,1,,2,https://cata.meduse.co/femmes/bottines/japflo/noir-bordeaux/bottines-femme-japflo-noir-bordeaux-cote.jpg,1,,,,,308,Japflo,,japflo-noir-bordeaux-36,Couleur,Pointure,Noir/Bordeaux,2,36,1,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,bordeaux,36,,,japflofemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Bordeaux:0, 37:1","Noir/Bordeaux:0, 37:1",,japflo-noir-bordeaux-37,JAPFLO-FE-NOBO37,Couleur:color:0,Pointure:select:1,Noir-Bordeaux:0,0,37:1,1,,,0,,,,1,,,,,308,Japflo,,japflo-noir-bordeaux-37,Couleur,Pointure,Noir/Bordeaux,2,37,2,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,bordeaux,37,,,japflofemme
308,Japflo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Noir/Bordeaux:0, 38:1","Noir/Bordeaux:0, 38:1",,japflo-noir-bordeaux-38,JAPFLO-FE-NOBO38,Couleur:color:0,Pointure:select:1,Noir-Bordeaux:0,0,38:1,1,,,0,,,,1,,,,,308,Japflo,,japflo-noir-bordeaux-38,Couleur,Pointure,Noir/Bordeaux,2,38,3,1,54,,,,,,Bottines femme,Femme,Bottine,japflo femme,japflo,noir,bordeaux,38,,,japflofemme
