174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pailleté:0, 37:1","Bleu pailleté:0, 37:1",,camapail-bleu-pailleté-37,CAMAPAIL-FE-BLPA37,Couleur:color:0,Pointure:select:1,Bleu pailleté:0,0,37:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bleu-paillete/bottines-femme-camapail-bleu-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bleu-pailleté-37,Couleur,Pointure,Bleu pailleté,2,37,2,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bleu,pailleté,37,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pailleté:0, 38:1","Bleu pailleté:0, 38:1",,camapail-bleu-pailleté-38,CAMAPAIL-FE-BLPA38,Couleur:color:0,Pointure:select:1,Bleu pailleté:0,0,38:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bleu-paillete/bottines-femme-camapail-bleu-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bleu-pailleté-38,Couleur,Pointure,Bleu pailleté,2,38,3,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bleu,pailleté,38,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pailleté:0, 39:1","Bleu pailleté:0, 39:1",,camapail-bleu-pailleté-39,CAMAPAIL-FE-BLPA39,Couleur:color:0,Pointure:select:1,Bleu pailleté:0,0,39:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bleu-paillete/bottines-femme-camapail-bleu-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bleu-pailleté-39,Couleur,Pointure,Bleu pailleté,2,39,4,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bleu,pailleté,39,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pailleté:0, 40:1","Bleu pailleté:0, 40:1",,camapail-bleu-pailleté-40,CAMAPAIL-FE-BLPA40,Couleur:color:0,Pointure:select:1,Bleu pailleté:0,0,40:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bleu-paillete/bottines-femme-camapail-bleu-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bleu-pailleté-40,Couleur,Pointure,Bleu pailleté,2,40,5,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bleu,pailleté,40,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pailleté:0, 41:1","Bleu pailleté:0, 41:1",,camapail-bleu-pailleté-41,CAMAPAIL-FE-BLPA41,Couleur:color:0,Pointure:select:1,Bleu pailleté:0,0,41:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bleu-paillete/bottines-femme-camapail-bleu-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bleu-pailleté-41,Couleur,Pointure,Bleu pailleté,2,41,6,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bleu,pailleté,41,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pailleté:0, 42:1","Bleu pailleté:0, 42:1",,camapail-bleu-pailleté-42,CAMAPAIL-FE-BLPA42,Couleur:color:0,Pointure:select:1,Bleu pailleté:0,0,42:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bleu-paillete/bottines-femme-camapail-bleu-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bleu-pailleté-42,Couleur,Pointure,Bleu pailleté,2,42,7,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bleu,pailleté,42,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bordeaux pailleté:0, 36:1","Bordeaux pailleté:0, 36:1",,camapail-bordeaux-pailleté-36,CAMAPAIL-FE-BOPA36,Couleur:color:0,Pointure:select:1,Bordeaux pailleté:0,0,36:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bordeaux-paillete/bottines-femme-camapail-bordeaux-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bordeaux-pailleté-36,Couleur,Pointure,Bordeaux pailleté,3,36,1,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bordeaux,pailleté,36,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bordeaux pailleté:0, 37:1","Bordeaux pailleté:0, 37:1",,camapail-bordeaux-pailleté-37,CAMAPAIL-FE-BOPA37,Couleur:color:0,Pointure:select:1,Bordeaux pailleté:0,0,37:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bordeaux-paillete/bottines-femme-camapail-bordeaux-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bordeaux-pailleté-37,Couleur,Pointure,Bordeaux pailleté,3,37,2,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bordeaux,pailleté,37,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bordeaux pailleté:0, 38:1","Bordeaux pailleté:0, 38:1",,camapail-bordeaux-pailleté-38,CAMAPAIL-FE-BOPA38,Couleur:color:0,Pointure:select:1,Bordeaux pailleté:0,0,38:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bordeaux-paillete/bottines-femme-camapail-bordeaux-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bordeaux-pailleté-38,Couleur,Pointure,Bordeaux pailleté,3,38,3,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bordeaux,pailleté,38,,,camapailfemme
174,Camapail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bordeaux pailleté:0, 39:1","Bordeaux pailleté:0, 39:1",,camapail-bordeaux-pailleté-39,CAMAPAIL-FE-BOPA39,Couleur:color:0,Pointure:select:1,Bordeaux pailleté:0,0,39:1,1,,,,,,https://cata.meduse.co/femmes/bottines/camapail/bordeaux-paillete/bottines-femme-camapail-bordeaux-paillete-cote.jpg,1,,,,,174,Camapail,,camapail-bordeaux-pailleté-39,Couleur,Pointure,Bordeaux pailleté,3,39,4,1,36,,,,,,Bottines femme,Femme,Bottine,camapail femme,camapail,bordeaux,pailleté,39,,,camapailfemme
